actor,region,region_key,dmu,predicted_vulnerability_label,historical_flood_exposure_score,historical_flood_exposure_level,external_data_coverage,base_cost,base_revenue,base_margin,base_cost_revenue_ratio,cost_shock_tolerance,revenue_drop_tolerance,combined_break_even_buffer,break_even_resilience_label
Farmer,Garut,GARUT,42,Low Vulnerability,0.3949554339103519,Medium,multi-year,8154000.0,9900000.0,1746000.0,0.8236363636363636,0.2141280353200883,0.17636363636363636,0.17636363636363636,Moderate Buffer
Farmer,Garut,GARUT,43,Low Vulnerability,0.3949554339103519,Medium,multi-year,6309000.0,16200000.0,9891000.0,0.3894444444444444,1.5677603423680457,0.6105555555555555,0.6105555555555555,Resilient
Farmer,Garut,GARUT,44,Low Vulnerability,0.3949554339103519,Medium,multi-year,21882000.0,28800000.0,6918000.0,0.7597916666666666,0.3161502604880724,0.24020833333333333,0.24020833333333333,Moderate Buffer
Farmer,Garut,GARUT,45,Medium Vulnerability,0.3949554339103519,Medium,multi-year,16980000.0,18600000.0,1620000.0,0.9129032258064517,0.09540636042402827,0.08709677419354839,0.08709677419354839,Fragile
Farmer,Garut,GARUT,46,Low Vulnerability,0.3949554339103519,Medium,multi-year,8244000.0,9900000.0,1656000.0,0.8327272727272728,0.20087336244541484,0.16727272727272727,0.16727272727272727,Moderate Buffer
Farmer,Garut,GARUT,47,High Vulnerability,0.3949554339103519,Medium,multi-year,29745000.0,24750000.0,-4995000.0,1.201818181818182,-0.16792738275340394,-0.2018181818181818,-0.2018181818181818,Already Failed
Farmer,Garut,GARUT,48,Low Vulnerability,0.3949554339103519,Medium,multi-year,5783200.0,14850000.0,9066800.0,0.3894410774410774,1.5677825425370038,0.6105589225589225,0.6105589225589225,Resilient
Farmer,Garut,GARUT,49,Low Vulnerability,0.3949554339103519,Medium,multi-year,2135000.0,6550000.0,4415000.0,0.32595419847328244,2.0679156908665104,0.6740458015267176,0.6740458015267176,Resilient
Farmer,Garut,GARUT,50,Low Vulnerability,0.3949554339103519,Medium,multi-year,13178000.0,36450000.0,23272000.0,0.3615363511659808,1.765973592350888,0.6384636488340192,0.6384636488340192,Resilient
Farmer,Garut,GARUT,51,High Vulnerability,0.3949554339103519,Medium,multi-year,2354200.0,2100000.0,-254200.0,1.121047619047619,-0.10797723218078328,-0.12104761904761904,-0.12104761904761904,Already Failed
Farmer,Garut,GARUT,52,Low Vulnerability,0.3949554339103519,Medium,multi-year,3440000.0,19800000.0,16360000.0,0.17373737373737375,4.755813953488372,0.8262626262626263,0.8262626262626263,Resilient
Farmer,Garut,GARUT,53,Low Vulnerability,0.3949554339103519,Medium,multi-year,3440000.0,19800000.0,16360000.0,0.17373737373737375,4.755813953488372,0.8262626262626263,0.8262626262626263,Resilient
Farmer,Garut,GARUT,54,Low Vulnerability,0.3949554339103519,Medium,multi-year,3440000.0,19800000.0,16360000.0,0.17373737373737375,4.755813953488372,0.8262626262626263,0.8262626262626263,Resilient
Farmer,Garut,GARUT,55,Low Vulnerability,0.3949554339103519,Medium,multi-year,3360000.0,9300000.0,5940000.0,0.36129032258064514,1.7678571428571428,0.6387096774193548,0.6387096774193548,Resilient
Farmer,Garut,GARUT,56,Low Vulnerability,0.3949554339103519,Medium,multi-year,9840000.0,29700000.0,19860000.0,0.33131313131313134,2.018292682926829,0.6686868686868687,0.6686868686868687,Resilient
Farmer,Garut,GARUT,57,Low Vulnerability,0.3949554339103519,Medium,multi-year,5578000.0,16875000.0,11297000.0,0.33054814814814815,2.0252778773754034,0.6694518518518519,0.6694518518518519,Resilient
Farmer,Garut,GARUT,58,Low Vulnerability,0.3949554339103519,Medium,multi-year,10428000.0,29700000.0,19272000.0,0.3511111111111111,1.8481012658227849,0.6488888888888888,0.6488888888888888,Resilient
Farmer,Garut,GARUT,59,Low Vulnerability,0.3949554339103519,Medium,multi-year,8271000.0,48300000.0,40029000.0,0.17124223602484473,4.83968081247733,0.8287577639751553,0.8287577639751553,Resilient
Farmer,Garut,GARUT,60,Low Vulnerability,0.3949554339103519,Medium,multi-year,3289000.0,9400000.0,6111000.0,0.3498936170212766,1.8580115536637276,0.6501063829787234,0.6501063829787234,Resilient
Farmer,Garut,GARUT,61,Low Vulnerability,0.3949554339103519,Medium,multi-year,3289000.0,9400000.0,6111000.0,0.3498936170212766,1.8580115536637276,0.6501063829787234,0.6501063829787234,Resilient
Farmer,Garut,GARUT,62,Low Vulnerability,0.3949554339103519,Medium,multi-year,3269000.0,9900000.0,6631000.0,0.3302020202020202,2.0284490669929642,0.6697979797979798,0.6697979797979798,Resilient
Farmer,Garut,GARUT,63,Low Vulnerability,0.3949554339103519,Medium,multi-year,5824000.0,17550000.0,11726000.0,0.33185185185185184,2.013392857142857,0.6681481481481482,0.6681481481481482,Resilient
Farmer,Garut,GARUT,64,Low Vulnerability,0.3949554339103519,Medium,multi-year,4593000.0,13950000.0,9357000.0,0.32924731182795697,2.037230568256042,0.670752688172043,0.670752688172043,Resilient
Farmer,Garut,GARUT,65,Low Vulnerability,0.3949554339103519,Medium,multi-year,3502000.0,8100000.0,4598000.0,0.43234567901234566,1.3129640205596802,0.5676543209876543,0.5676543209876543,Resilient
Farmer,Garut,GARUT,66,Low Vulnerability,0.3949554339103519,Medium,multi-year,4586000.0,9900000.0,5314000.0,0.4632323232323232,1.1587440034888792,0.5367676767676768,0.5367676767676768,Resilient
Farmer,Garut,GARUT,67,Low Vulnerability,0.3949554339103519,Medium,multi-year,7609000.0,24750000.0,17141000.0,0.30743434343434345,2.2527270337757916,0.6925656565656566,0.6925656565656566,Resilient
Farmer,Garut,GARUT,68,Low Vulnerability,0.3949554339103519,Medium,multi-year,5318000.0,16875000.0,11557000.0,0.3151407407407407,2.1731854080481385,0.6848592592592593,0.6848592592592593,Resilient
Farmer,Garut,GARUT,69,High Vulnerability,0.3949554339103519,Medium,multi-year,15908000.0,13640000.0,-2268000.0,1.166275659824047,-0.14256977621322606,-0.16627565982404693,-0.16627565982404693,Already Failed
Farmer,Garut,GARUT,70,Low Vulnerability,0.3949554339103519,Medium,multi-year,8010000.0,25650000.0,17640000.0,0.312280701754386,2.202247191011236,0.6877192982456141,0.6877192982456141,Resilient
Farmer,Garut,GARUT,71,Low Vulnerability,0.3949554339103519,Medium,multi-year,10310000.0,39600000.0,29290000.0,0.26035353535353534,2.8409311348205626,0.7396464646464647,0.7396464646464647,Resilient
Farmer,Garut,GARUT,72,Low Vulnerability,0.3949554339103519,Medium,multi-year,66590000.0,198000000.0,131410000.0,0.3363131313131313,1.9734194323471992,0.6636868686868687,0.6636868686868687,Resilient
Farmer,Garut,GARUT,73,Low Vulnerability,0.3949554339103519,Medium,multi-year,7152000.0,24000000.0,16848000.0,0.298,2.3557046979865772,0.702,0.702,Resilient
Farmer,Garut,GARUT,74,Low Vulnerability,0.3949554339103519,Medium,multi-year,7704000.0,24750000.0,17046000.0,0.31127272727272726,2.2126168224299065,0.6887272727272727,0.6887272727272727,Resilient
Farmer,Garut,GARUT,75,Low Vulnerability,0.3949554339103519,Medium,multi-year,8010000.0,39600000.0,31590000.0,0.20227272727272727,3.943820224719101,0.7977272727272727,0.7977272727272727,Resilient
Farmer,Garut,GARUT,76,Low Vulnerability,0.3949554339103519,Medium,multi-year,8271000.0,49500000.0,41229000.0,0.1670909090909091,4.984766050054407,0.8329090909090909,0.8329090909090909,Resilient
Farmer,Garut,GARUT,77,High Vulnerability,0.3949554339103519,Medium,multi-year,6460000.0,6400000.0,-60000.0,1.009375,-0.009287925696594427,-0.009375,-0.009375,Already Failed
Farmer,Garut,GARUT,78,High Vulnerability,0.3949554339103519,Medium,multi-year,8054000.0,6890000.0,-1164000.0,1.1689404934687952,-0.144524459895704,-0.16894049346879536,-0.16894049346879536,Already Failed
Farmer,Garut,GARUT,79,High Vulnerability,0.3949554339103519,Medium,multi-year,13186000.0,9600000.0,-3586000.0,1.3735416666666667,-0.2719551038980737,-0.37354166666666666,-0.37354166666666666,Already Failed
