mode,model,cv_protocol,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,train_f1_macro_mean,generalization_gap_f1_macro,n_features,n_train_rows_used_in_cv,is_optional_booster,selection_score
operational_prediction,Random Forest,5-fold StratifiedKFold on training partition,0.9983050847457626,0.0037899457245759048,0.9983739837398374,0.0036358828902435807,0.9960023515579071,0.008939013666665793,0.9983349774310227,0.0037231036483047573,0.9978631297780234,0.0018607782201163214,34,590,False,0.9967138412124861
operational_prediction,Decision Tree,5-fold StratifiedKFold on training partition,0.9932203389830508,0.007090339207915876,0.9891009086561453,0.014191390505029315,0.9839581434011787,0.016366223488789706,0.9933359821755777,0.00689158935760078,0.9957019321797771,0.011743788778598385,34,590,False,0.9855009729776687
operational_prediction,LightGBM,5-fold StratifiedKFold on training partition,0.9932203389830508,0.007090339207915876,0.9826738934056006,0.01765131909251298,0.9835525558591799,0.016513703057512943,0.9932539919799179,0.006918052972232163,1.0,0.01644744414082011,34,590,True,0.983288957123106
operational_prediction,CatBoost,5-fold StratifiedKFold on training partition,0.9932203389830508,0.007090339207915876,0.9826738934056006,0.01765131909251298,0.9835525558591799,0.016513703057512943,0.9932539919799179,0.006918052972232163,0.9989874252731396,0.015434869413959662,34,590,True,0.983288957123106
operational_prediction,Hist Gradient Boosting,5-fold StratifiedKFold on training partition,0.9915254237288135,0.011984860698077084,0.9868292682926828,0.02154394844469971,0.9802797819464487,0.02803614646586161,0.9917268121081679,0.011728076825713194,1.0,0.019720218053551286,34,590,False,0.9822446278503189
operational_prediction,XGBoost,5-fold StratifiedKFold on training partition,0.9915254237288135,0.008474576271186418,0.976007226738934,0.028294494168362598,0.9788698316457012,0.02102837965558222,0.9914455006337934,0.008532608026699149,1.0,0.021130168354298817,34,590,True,0.978011050173671
operational_prediction,Extra Trees,5-fold StratifiedKFold on training partition,0.9271186440677968,0.03368577443110473,0.8970060585007371,0.042109828299883086,0.8595768614876708,0.05232840662471523,0.9331947900183437,0.028222844121552754,0.9517830861512351,0.09220622466356432,34,590,False,0.8708056205915906
operational_prediction,Logistic Regression,5-fold StratifiedKFold on training partition,0.588135593220339,0.050350680601738806,0.5547186660126979,0.07004430631550446,0.5211613856035482,0.047612555080206696,0.637929997256989,0.06344535016062433,0.5511199204038615,0.029958534800313297,34,590,False,0.5312285697262931
operational_prediction,Dummy Most Frequent,5-fold StratifiedKFold on training partition,0.5711864406779661,0.004641716589026819,0.3333333333333333,0.0,0.24235590429138817,0.0012521798272906982,0.4153051684817677,0.0055268936961815444,0.24235867850564968,2.7742142615083676e-06,34,590,False,0.2696491330039717
